,videoId,item_type,authorDisplayName,textDisplay,textOriginal,authorChannelUrl,likeCount,category,isBad
0,K7qKmZn0XfE,0,big k,힘든시기. 연우 하영이<br />보는재미에 푹 빠져<br />잘 지냈습니다<br />그동안 고생많이. 하셨고요<br />즐거움과 행복을 주어서<br />넘 행복했습니다<br />도장가족 꽃 길만 걸으시고 사랑합니다 💜💗💞💕💑💏,"힘든시기. 연우 하영이
보는재미에 푹 빠져
잘 지냈습니다
그동안 고생많이. 하셨고요
즐거움과 행복을 주어서
넘 행복했습니다
도장가족 꽃 길만 걸으시고 사랑합니다 💜💗💞💕💑💏",http://www.youtube.com/channel/UCjDN0NP-BJ1WEPbNKYPkqyQ,151.0,new,0.0
1,K7qKmZn0XfE,1,미션페이,제 체널에서 무료로 돈버세요~^^,제 체널에서 무료로 돈버세요~^^,http://www.youtube.com/channel/UCXk7WVpUdr9In1TFsAJJb8Q,0.0,new,1.0
2,K7qKmZn0XfE,0,임충희,경완님 그동안 많이 고마웠어요<br />항상 행복하시고 연우 하영이 모습 자주보여주세요.<br />연우 하영 많이 사랑한다~~~^♡♡♡♡♡♡♡,"경완님 그동안 많이 고마웠어요
항상 행복하시고 연우 하영이 모습 자주보여주세요.
연우 하영 많이 사랑한다~~~^♡♡♡♡♡♡♡",http://www.youtube.com/channel/UCajvtubq_aEsGhbHjRwADJQ,669.0,new,0.0
3,K7qKmZn0XfE,1,과연 퀴즈,구독안하면 영원히 솔로,구독안하면 영원히 솔로,http://www.youtube.com/channel/UCA8pGSJzLLhRtksSNZsF7zQ,5.0,new,1.0
4,K7qKmZn0XfE,0,김남이,언제나 응원합니다 경완 윤정 연우하영 그동안 고생많으셨습니다  앞으로도 지금처럼 행복하세요 항상 꽃길만가세요,언제나 응원합니다 경완 윤정 연우하영 그동안 고생많으셨습니다  앞으로도 지금처럼 행복하세요 항상 꽃길만가세요,http://www.youtube.com/channel/UCbt9l09yFRsvy50v6bTwD5w,664.0,new,0.0
5,K7qKmZn0XfE,1,미션페이,제 체널에서 무료로 돈버세요~^^,제 체널에서 무료로 돈버세요~^^,http://www.youtube.com/channel/UCXk7WVpUdr9In1TFsAJJb8Q,0.0,new,1.0
6,K7qKmZn0XfE,1,한은숙,ᆢㅍ#@4@====@Ayden Manuel,ᆢㅍ#@4@====@Ayden Manuel,http://www.youtube.com/channel/UCqvAdFbyS4FCZbyZUQhHQUQ,0.0,new,0.0
7,K7qKmZn0XfE,1,『로스 왕국 공식채널』,남녀갈등/여가부/여야 등 갈등이 없는 가국 유튜브검색 &#39; 로스왕국 &#39; <br />구독=시민권입니다...,"남녀갈등/여가부/여야 등 갈등이 없는 가국 유튜브검색 ' 로스왕국 ' 
구독=시민권입니다...",http://www.youtube.com/channel/UCokqTDyGlKv7UNzKGV-7njw,0.0,new,1.0
8,K7qKmZn0XfE,1,뿌용,🌷        🌷  <br />              🌷         🌷<br />                 🌷         🌷<br />                   🌷          🌷<br />                🌷          🌷<br />            🌷           🌷<br />         🌷   꽃길   🌷<br />       🌷          🌷<br />         🌷           🌷<br />           🌷            🌷<br />         🌷            🌷<br />           🌷             🌷,"🌷        🌷  
              🌷         🌷
                 🌷         🌷
                   🌷          🌷
                🌷          🌷
            🌷           🌷
         🌷   꽃길   🌷
       🌷          🌷
         🌷           🌷
           🌷            🌷
         🌷            🌷
           🌷             🌷",http://www.youtube.com/channel/UCDRhCaZaaAVOPo8cVcATppg,0.0,new,0.0
9,K7qKmZn0XfE,1,과연 퀴즈,구독안하면 영원히 솔로,구독안하면 영원히 솔로,http://www.youtube.com/channel/UCA8pGSJzLLhRtksSNZsF7zQ,0.0,new,1.0
10,K7qKmZn0XfE,0,rohani panbangan,how many times do you have to break my heart TROS?😭😭😭,how many times do you have to break my heart TROS?😭😭😭,http://www.youtube.com/channel/UCAYSURcfQ7gAJ7ETEIYL0dw,86.0,new,0.0
11,K7qKmZn0XfE,1,미션페이,제 체널에서 무료로 돈버세요~^^,제 체널에서 무료로 돈버세요~^^,http://www.youtube.com/channel/UCXk7WVpUdr9In1TFsAJJb8Q,0.0,new,1.0
12,K7qKmZn0XfE,1,『로스 왕국 공식채널』,남녀갈등/여가부/여야 등 갈등이 없는 가국 유튜브검색 &#39; 로스왕국 &#39; <br />구독=시민권입니다...,"남녀갈등/여가부/여야 등 갈등이 없는 가국 유튜브검색 ' 로스왕국 ' 
구독=시민권입니다...",http://www.youtube.com/channel/UCokqTDyGlKv7UNzKGV-7njw,0.0,new,1.0
13,K7qKmZn0XfE,1,과연 퀴즈,구독안하면 영원히 솔로,구독안하면 영원히 솔로,http://www.youtube.com/channel/UCA8pGSJzLLhRtksSNZsF7zQ,0.0,new,1.0
14,K7qKmZn0XfE,0,오지수,언제나 응원합니다<br />건강하시고 늘 행복하세요.도경완 장윤정님 ♡♡♡♡♡<br />울지마요,"언제나 응원합니다
건강하시고 늘 행복하세요.도경완 장윤정님 ♡♡♡♡♡
울지마요",http://www.youtube.com/channel/UCnVW9Fkwj512aCCJKBReTcg,16.0,new,0.0
15,K7qKmZn0XfE,0,최정희,도경환씨  장윤정씨  사랑합니다  항상 어떤어려움이  있어도  팬들이  지켜보고 있어요   연우  하영이  건강하게  잘 자라주길  기도합니다,도경환씨  장윤정씨  사랑합니다  항상 어떤어려움이  있어도  팬들이  지켜보고 있어요   연우  하영이  건강하게  잘 자라주길  기도합니다,http://www.youtube.com/channel/UCUymgAyw4jtOA1gAmakhLOg,274.0,new,0.0
16,K7qKmZn0XfE,1,미션페이,제 체널에서 무료로 돈버세요~^^,제 체널에서 무료로 돈버세요~^^,http://www.youtube.com/channel/UCXk7WVpUdr9In1TFsAJJb8Q,0.0,new,1.0
17,K7qKmZn0XfE,1,야미야미,이런 영상에 꼭 이름 잘못쓰는 사람 있더라 왜그럼,이런 영상에 꼭 이름 잘못쓰는 사람 있더라 왜그럼,http://www.youtube.com/channel/UCHeqK7t5o-4gMXipRLqEA_w,1.0,new,0.0
18,K7qKmZn0XfE,1,냥차챠,제발 이름좀,제발 이름좀,http://www.youtube.com/channel/UC_Gzsq9MijMW1n5wpNS6kvA,1.0,new,0.0
19,K7qKmZn0XfE,1,진세진,도경완이라구요ㅠㅠㅠㅠ,도경완이라구요ㅠㅠㅠㅠ,http://www.youtube.com/channel/UCBhuZTqRtVQdriZX3HTzBhA,3.0,new,0.0
20,K7qKmZn0XfE,1,서호,경환X -&gt; 경완O,경환X -> 경완O,http://www.youtube.com/channel/UCZKOzaGP3gVnlYRU7CFmzLA,12.0,new,0.0
21,K7qKmZn0XfE,0,아모르,그동안 고맙고 감사했습니다<br />장윤정님 도경완님 가족모두<br />건강하시길~♡,"그동안 고맙고 감사했습니다
장윤정님 도경완님 가족모두
건강하시길~♡",http://www.youtube.com/channel/UCVEPkfV0csUCE5vw_kYzg4g,89.0,new,0.0
22,K7qKmZn0XfE,1,미션페이,제 체널에서 무료로 돈버세요~^^,제 체널에서 무료로 돈버세요~^^,http://www.youtube.com/channel/UCXk7WVpUdr9In1TFsAJJb8Q,0.0,new,1.0
23,K7qKmZn0XfE,1,포카리스웨트,"<a href=""https://youtu.be/_ZKl-tZyiRM"">https://youtu.be/_ZKl-tZyiRM</a>",https://youtu.be/_ZKl-tZyiRM,http://www.youtube.com/channel/UCPJxj2C7ZlPxrfiSxekg0PA,0.0,new,1.0
24,K7qKmZn0XfE,0,늘푸른무성한가지,도경완님~ <br />넘 멋졋고<br />최고의 아빠입니다<br />진정으로 슈퍼맨이셔요~~<br />아빠가있어 더 연우랑 하영이가 더<br />사랑 받은것같아요^^,"도경완님~ 
넘 멋졋고
최고의 아빠입니다
진정으로 슈퍼맨이셔요~~
아빠가있어 더 연우랑 하영이가 더
사랑 받은것같아요^^",http://www.youtube.com/channel/UC01MEKe8QL97sCKYu9XeVxA,249.0,new,0.0
25,K7qKmZn0XfE,1,배승은,맞아요 <br />현명하고 <br />똑똑한 아빠죠 ..좋은말은  다  갔다  붙이고 싶네요,"맞아요 
현명하고 
똑똑한 아빠죠 ..좋은말은  다  갔다  붙이고 싶네요",http://www.youtube.com/channel/UCwSi_QsqXyFrG1-gLfVM9Hg,0.0,new,0.0
26,K7qKmZn0XfE,1,신순자,연우야 하영아<br />보고싶을꺼야<br />건강하고 밝게 커<br />그동안 곁에있어줘서고마워,"연우야 하영아
보고싶을꺼야
건강하고 밝게 커
그동안 곁에있어줘서고마워",http://www.youtube.com/channel/UCF_LTFP5WtXrFINQHFOEEkw,5.0,new,0.0
27,K7qKmZn0XfE,0,SR1936,왜 그만 나오는거지? 나 연우랑 하영이 너무 좋은데.. 이제 유투브 영상에서만 만날 수 있는건가?... <br />도경완씨 너무 착하고 좋은 아빠예요~~ 장윤정씨는 원래 팬이었습니다. 누나 멋져요~,"왜 그만 나오는거지? 나 연우랑 하영이 너무 좋은데.. 이제 유투브 영상에서만 만날 수 있는건가?... 
도경완씨 너무 착하고 좋은 아빠예요~~ 장윤정씨는 원래 팬이었습니다. 누나 멋져요~",http://www.youtube.com/channel/UCyhj1WAuUryRd__T7tcY8OQ,85.0,new,0.0
28,K7qKmZn0XfE,1,오남주,도경완님이 KBS퇴사하셔서요.,도경완님이 KBS퇴사하셔서요.,http://www.youtube.com/channel/UC5SHgGTZ0C6b9UAgxvYt51g,15.0,new,0.0
29,K7qKmZn0XfE,0,구독 안하면 미래에 결혼못함,너무  이쁜  가족입니다  귀한  연우  하영이   땜에 너무  행복했습니다.  감사합니다  건강하셔요  팬  입니다.,너무  이쁜  가족입니다  귀한  연우  하영이   땜에 너무  행복했습니다.  감사합니다  건강하셔요  팬  입니다.,http://www.youtube.com/channel/UCAAU2JtrpKC-WwpL28DzLnQ,206.0,new,0.0
30,K7qKmZn0XfE,1,과연 퀴즈,구독안하면 영원히 솔로.,구독안하면 영원히 솔로.,http://www.youtube.com/channel/UCA8pGSJzLLhRtksSNZsF7zQ,0.0,new,1.0
31,K7qKmZn0XfE,0,홍유자,하영이네 가족모두<br />하늘에서 내려온 천사가족<br />영원히 행복하세요,"하영이네 가족모두
하늘에서 내려온 천사가족
영원히 행복하세요",http://www.youtube.com/channel/UCPk1BO57OV4kIUAXyIm5K3A,167.0,new,0.0
32,K7qKmZn0XfE,1,과연 퀴즈,구독안하면 영원히 솔로.,구독안하면 영원히 솔로.,http://www.youtube.com/channel/UCA8pGSJzLLhRtksSNZsF7zQ,0.0,new,1.0
33,K7qKmZn0XfE,1,권숙자,윤정씨  결혼정말 잘하셨어요 ~~잘생기고 멋진남편에  착하고 똑똑하고  너무너무 귀여운  연우 하영이 볼때마다     감탄!   행복하세요 ~~연우 하영이 너무너무  사랑한다♥,윤정씨  결혼정말 잘하셨어요 ~~잘생기고 멋진남편에  착하고 똑똑하고  너무너무 귀여운  연우 하영이 볼때마다     감탄!   행복하세요 ~~연우 하영이 너무너무  사랑한다♥,http://www.youtube.com/channel/UCHj0ChQNdYaD-WIMDgELsvw,1.0,new,0.0
34,K7qKmZn0XfE,0,정동숙,정말 눈물 나네요  자랑스런 아들 도연우  탄생을 봤네요,정말 눈물 나네요  자랑스런 아들 도연우  탄생을 봤네요,http://www.youtube.com/channel/UCHRK644Bc_AIQSubWnUWFOQ,180.0,new,0.0
35,K7qKmZn0XfE,1,미션페이,제 체널에서 무료로 돈버세요~^^,제 체널에서 무료로 돈버세요~^^,http://www.youtube.com/channel/UCXk7WVpUdr9In1TFsAJJb8Q,0.0,new,1.0
36,K7qKmZn0XfE,1,과연 퀴즈,구독안하면 영원히 솔로,구독안하면 영원히 솔로,http://www.youtube.com/channel/UCA8pGSJzLLhRtksSNZsF7zQ,1.0,new,1.0
37,K7qKmZn0XfE,0,최정옥,도경완 장윤정씨<br />많이 응원하고 있습니다^^<br />연우와 하영이 못 봐서 서운하네요<br />지금처럼 행복하시길 바래요<br />사랑합니다💕,"도경완 장윤정씨
많이 응원하고 있습니다^^
연우와 하영이 못 봐서 서운하네요
지금처럼 행복하시길 바래요
사랑합니다💕",http://www.youtube.com/channel/UCmAC1J3dnssGBL0slV9XSGA,15.0,new,0.0
38,K7qKmZn0XfE,0,이쁘니,장윤정씨는 부모님복은 없어도 남편복 자식복은 있으시네요.이가족 항상 행복했으면 좋겠네요~,장윤정씨는 부모님복은 없어도 남편복 자식복은 있으시네요.이가족 항상 행복했으면 좋겠네요~,http://www.youtube.com/channel/UCx1EuCaC8Huo-sv1Wu-a3Kg,80.0,new,0.0
39,K7qKmZn0XfE,1,쿠오니,@이미경 이분이 우리엄마가 아니라서 다행이다,@이미경 이분이 우리엄마가 아니라서 다행이다,http://www.youtube.com/channel/UCTGM7Mx9Rw9qhyhdfQjWA7A,0.0,new,0.0
40,K7qKmZn0XfE,1,이미경,@에뉴수디메맷뜨 사실을~말혀서... 정답이네요...<br />좋케~ 보는 사람 많네요...,"@에뉴수디메맷뜨 사실을~말혀서... 정답이네요...
좋케~ 보는 사람 많네요...",http://www.youtube.com/channel/UCs9R9LMwZ0eaZpN_weuntyw,0.0,new,0.0
41,K7qKmZn0XfE,1,서정우,@이미경 당신 삶은 안봐도 비디오닙다 욕심의 씨앗은 죄를 낳고 죄의 씨앗은 부정을 낳고 부정의 씨앗은 사망을 낳읍니다 정신 차리세요,@이미경 당신 삶은 안봐도 비디오닙다 욕심의 씨앗은 죄를 낳고 죄의 씨앗은 부정을 낳고 부정의 씨앗은 사망을 낳읍니다 정신 차리세요,http://www.youtube.com/channel/UCR4mTg1YfInLoDX-UnJUckA,17.0,new,0.0
42,K7qKmZn0XfE,1,에뉴수디메맷뜨,@이미경 진짜 이런사람은 나이 많으신분 같은데 정신병 아님....? 남의 행복울 그대로 봐주세요 좀 불행을 바라는것도 아니고,@이미경 진짜 이런사람은 나이 많으신분 같은데 정신병 아님....? 남의 행복울 그대로 봐주세요 좀 불행을 바라는것도 아니고,http://www.youtube.com/channel/UCDkAfZLly4U8b4_f8YhQ8gg,33.0,new,0.0
43,K7qKmZn0XfE,1,이미경,끝까지~ 가봐야지....알찌..<br />정말~ 말년복도~ 좋을찌...<br />딸은~ 엄마 팔자 닮는다꼬...<br />엄마~ 용서~ 못혀서 돈때문에...<br />( 친정엄마가)~~거세  가지꼬....<br />세상에~ 다~ 가질수는 없는 법...<br />장윤정 자기가....저랗케~ 잘~ 돈벌려면<br />자식~ 남편~ 말년보까지....<br />과연~ 다 줄까.....<br />&quot;~ 신께서&quot;~.......<br />좋은일도~ 소리없이 혀야....<br />복받지....장윤정~ 자기 흥보식...<br />광고식~ 으로~ 기부혀니까....<br />말년은~&quot; 좋을지~ 가봐야지....<br />복중에~ 복은...말년복이따...<br />티비조선~ 🐕짓을~ 혀니까...<br />끔직혀켔따...말년복이...,"끝까지~ 가봐야지....알찌..
정말~ 말년복도~ 좋을찌...
딸은~ 엄마 팔자 닮는다꼬...
엄마~ 용서~ 못혀서 돈때문에...
( 친정엄마가)~~거세  가지꼬....
세상에~ 다~ 가질수는 없는 법...
장윤정 자기가....저랗케~ 잘~ 돈벌려면
자식~ 남편~ 말년보까지....
과연~ 다 줄까.....
""~ 신께서""~.......
좋은일도~ 소리없이 혀야....
복받지....장윤정~ 자기 흥보식...
광고식~ 으로~ 기부혀니까....
말년은~"" 좋을지~ 가봐야지....
복중에~ 복은...말년복이따...
티비조선~ 🐕짓을~ 혀니까...
끔직혀켔따...말년복이...",http://www.youtube.com/channel/UCs9R9LMwZ0eaZpN_weuntyw,1.0,new,0.0
44,K7qKmZn0XfE,0,서호,연우와 하영이 보면서 장윤정 도경완씨가 얼마나 심성이 고우신 분들인지 알 수 있었습니다. 그동안 도플갱어 가족 덕분에 행복했습니다. 한상 건강하고 지금처럼 화목하게 잘 살 길 바랄게요❤️🧡💛💚💙💜,연우와 하영이 보면서 장윤정 도경완씨가 얼마나 심성이 고우신 분들인지 알 수 있었습니다. 그동안 도플갱어 가족 덕분에 행복했습니다. 한상 건강하고 지금처럼 화목하게 잘 살 길 바랄게요❤️🧡💛💚💙💜,http://www.youtube.com/channel/UCZKOzaGP3gVnlYRU7CFmzLA,230.0,new,0.0
45,K7qKmZn0XfE,1,미션페이,제 체널에서 무료로 돈버세요~^^,제 체널에서 무료로 돈버세요~^^,http://www.youtube.com/channel/UCXk7WVpUdr9In1TFsAJJb8Q,0.0,new,1.0
46,K7qKmZn0XfE,1,과연 퀴즈,구독안하면 영원히 솔로.,구독안하면 영원히 솔로.,http://www.youtube.com/channel/UCA8pGSJzLLhRtksSNZsF7zQ,0.0,new,1.0
47,K7qKmZn0XfE,0,원스%,도경완 장윤정 도연우 도하영  행복하고 즐거운 모습 보여주셔서  <br />무지무지 감사합니다 <br />가족모두 사랑하고 응원합니다,"도경완 장윤정 도연우 도하영  행복하고 즐거운 모습 보여주셔서  
무지무지 감사합니다 
가족모두 사랑하고 응원합니다",http://www.youtube.com/channel/UCbRZRppUyKjQp9GI9hcqG1w,369.0,new,0.0
48,K7qKmZn0XfE,1,미션페이,제 체널에서 무료로 돈버세요~^^,제 체널에서 무료로 돈버세요~^^,http://www.youtube.com/channel/UCXk7WVpUdr9In1TFsAJJb8Q,0.0,new,1.0
49,K7qKmZn0XfE,1,『로스 왕국 공식채널』,남녀갈등/여가부/여야 등 갈등이 없는 가국 유튜브검색 &#39; 로스왕국 &#39; <br />구독=시민권입니다....,"남녀갈등/여가부/여야 등 갈등이 없는 가국 유튜브검색 ' 로스왕국 ' 
구독=시민권입니다....",http://www.youtube.com/channel/UCokqTDyGlKv7UNzKGV-7njw,0.0,new,1.0
50,K7qKmZn0XfE,1,과연 퀴즈,구독안하면 영원히 솔로,구독안하면 영원히 솔로,http://www.youtube.com/channel/UCA8pGSJzLLhRtksSNZsF7zQ,1.0,new,1.0
