,videoId,item_type,authorDisplayName,textDisplay,textOriginal,authorChannelUrl,likeCount,category,isBad
0,el0L_LxJH7A,0,썰레임 Ssuleim,+헐 인기급상승 2위?!??ㅠㅠㅠ감사합니다😭😭😭<br /><br />VR좀비2(SCP) 6화입니다!<br /><br />댓글 스포 조심! ( 영상부터 시청추천! )<br /><br />기다려주셔서 감사합니다!<br /><br />원래 7화정도가 마지막화일줄 알았는데 8~9화까지 갈거 같습니다! ㅎㅎㅎ열심히 제작할게요😍😍<br /><br />p.s. 다음화에서 엄청난게 밝혀집니다..,"+헐 인기급상승 2위?!??ㅠㅠㅠ감사합니다😭😭😭

VR좀비2(SCP) 6화입니다!

댓글 스포 조심! ( 영상부터 시청추천! )

기다려주셔서 감사합니다!

원래 7화정도가 마지막화일줄 알았는데 8~9화까지 갈거 같습니다! ㅎㅎㅎ열심히 제작할게요😍😍

p.s. 다음화에서 엄청난게 밝혀집니다..",http://www.youtube.com/channel/UCZ0dIs-Ao2v8eZF4WOYH5uw,762,new,0
1,el0L_LxJH7A,1,이은비,넹,넹,http://www.youtube.com/channel/UCufpkI5BNSRDbywtRy1CJgw,0,new,0
2,el0L_LxJH7A,1,일본장난감만든오한,재있는데구독해야지꿀잼,재있는데구독해야지꿀잼,http://www.youtube.com/channel/UC9GELmVCj00auzJJlG3JvEg,0,new,0
3,el0L_LxJH7A,1,김시원,썰레임님최총보스는그이름도유명한svp682같지?,썰레임님최총보스는그이름도유명한svp682같지?,http://www.youtube.com/channel/UC5hHHU1HOK4JZ4YVbIuyDpg,0,new,0
4,el0L_LxJH7A,1,유후야,7화 기대할게요~,7화 기대할게요~,http://www.youtube.com/channel/UCZ2HazL9JcwSzRsVy5N6IUA,0,new,0
5,el0L_LxJH7A,1,이시율,썰레임 유튜브1위 가즈아,썰레임 유튜브1위 가즈아,http://www.youtube.com/channel/UCEk-Z-ELAS7M_DUHvW--k6w,0,new,0
6,el0L_LxJH7A,0,ACAPLANET,XX이 세계관 최강자라니! 웅장이 가슴해 진다!!! <br />(수정 : 스포죄송 ㅠㅠ 담부터 주의하겠습니닷!),"XX이 세계관 최강자라니! 웅장이 가슴해 진다!!! 
(수정 : 스포죄송 ㅠㅠ 담부터 주의하겠습니닷!)",http://www.youtube.com/channel/UCk8VtHMrJ9tn3BcsR616IdQ,735,new,0
7,el0L_LxJH7A,1,두부왕자,@아무 그리고 키 작아도 작은 고추가 맵다는 말 모르냐 신고하기 전에 댓삭해라,@아무 그리고 키 작아도 작은 고추가 맵다는 말 모르냐 신고하기 전에 댓삭해라,http://www.youtube.com/channel/UCDCGCyuZ6AykmjGFTDf-ucg,0,new,0
8,el0L_LxJH7A,1,아무,@두부왕자 뭐 ㅆㅂ,@두부왕자 뭐 ㅆㅂ,http://www.youtube.com/channel/UCtlSeOO6hInIduD2V43-tGQ,0,new,0
9,el0L_LxJH7A,1,아무,@두부왕자 몇살인데,@두부왕자 몇살인데,http://www.youtube.com/channel/UCtlSeOO6hInIduD2V43-tGQ,0,new,0
10,el0L_LxJH7A,1,연우의 즐겜 브이로그,@박영란 난  157,@박영란 난  157,http://www.youtube.com/channel/UCweZz62ja8wW8Wc-8QN27IQ,0,new,0
11,el0L_LxJH7A,1,두부왕자,@아무 근데 나는 28kg인데....,@아무 근데 나는 28kg인데....,http://www.youtube.com/channel/UCDCGCyuZ6AykmjGFTDf-ucg,0,new,0
12,el0L_LxJH7A,0,곽치지,아 이거 시즌1에서는 하양 핑크 연두만 분량 있었는데 시즌2에서는 애들 분량 다 챙겨주시네요,아 이거 시즌1에서는 하양 핑크 연두만 분량 있었는데 시즌2에서는 애들 분량 다 챙겨주시네요,http://www.youtube.com/channel/UCjXuMj9Whr2waU_NS7SLRqQ,29,new,0
13,el0L_LxJH7A,1,;;,@양지훈 갈색은 시즌1에 주황한테 죽어서 없는거 파랑도 시즌1때 허무하게 빨강한테 털려서 없는거고,@양지훈 갈색은 시즌1에 주황한테 죽어서 없는거 파랑도 시즌1때 허무하게 빨강한테 털려서 없는거고,http://www.youtube.com/channel/UC7hBqqT7URIOfQjlt4uqXoQ,0,new,0
14,el0L_LxJH7A,1,Toony T,시즌일때 난주황만 생각함 핵이라서 갑자기 다시부활했다 킄킄 할줄암 ㅋㅋㅋㅋ,시즌일때 난주황만 생각함 핵이라서 갑자기 다시부활했다 킄킄 할줄암 ㅋㅋㅋㅋ,http://www.youtube.com/channel/UCUKjKxLYHkLglfrUzo2i4-Q,0,new,0
15,el0L_LxJH7A,1,후 해치었나?,@미션페이 꺼저,@미션페이 꺼저,http://www.youtube.com/channel/UC812rJMg8G9aClZ6Oi75o6g,0,new,0
16,el0L_LxJH7A,1,원,주황님이 에요?,주황님이 에요?,http://www.youtube.com/channel/UCpWD67yU-IKXBvh2rRkuCJQ,0,new,0
17,el0L_LxJH7A,1,방용훈,주황은 어떡해 됬지?,주황은 어떡해 됬지?,http://www.youtube.com/channel/UCEhYabd2d5Gp5YPcn3trbRQ,0,new,0
18,el0L_LxJH7A,0,두더지,"<a href=""https://www.youtube.com/watch?v=el0L_LxJH7A&amp;t=2m53s"">2:53</a>오늘의 레전더리",2:53오늘의 레전더리,http://www.youtube.com/channel/UC_NPsEFbWFAhGB-wLXEvXcQ,46,new,0
19,el0L_LxJH7A,1,제가 예쁘면구독해주세요,나 예뻐요?,나 예뻐요?,http://www.youtube.com/channel/UCzyYS6tLAjhNfMGClZhLC6g,0,new,0
20,el0L_LxJH7A,1,문별언니가좋은 서현이,킹정 진짜 노랑 짱,킹정 진짜 노랑 짱,http://www.youtube.com/channel/UC5aMle1K90ppxUrkrVy4uyQ,0,new,0
21,el0L_LxJH7A,1,서니_suny,ㄱㅅ,ㄱㅅ,http://www.youtube.com/channel/UC9t2PnbFg0YVKPHkIDPWQDA,0,new,0
22,el0L_LxJH7A,1,양지훈,@병아리   속았다,@병아리   속았다,http://www.youtube.com/channel/UCTsZeOVv-MxExN-3ubpW7vg,0,new,0
23,el0L_LxJH7A,1,병아리,@복돼지 이 자세히보기를누르세요<br /><br /><br /><br /><br /><br />자세히보기.<br />당신의저주가풀렸습니다,"@복돼지 이 자세히보기를누르세요





자세히보기.
당신의저주가풀렸습니다",http://www.youtube.com/channel/UCAEeX6Fs_UKyF3hq6FgRxkg,0,new,0
24,el0L_LxJH7A,0,검은유령,"<a href=""https://www.youtube.com/watch?v=el0L_LxJH7A&amp;t=4m03s"">4:03</a> 난 왜 얘가 더 무섭냐...",4:03 난 왜 얘가 더 무섭냐...,http://www.youtube.com/channel/UCsjwfDVrLlmO2jfq5ckcn4Q,61,new,0
25,el0L_LxJH7A,1,정지훈,ㅇㅈ,ㅇㅈ,http://www.youtube.com/channel/UCS_A-IPkVStpkSHw1Kc-Nrg,0,new,0
26,el0L_LxJH7A,1,갓블랙tv,여자는 무조건 무서움 법 ...,여자는 무조건 무서움 법 ...,http://www.youtube.com/channel/UCuHsla-iJha1XSR_zSRWndg,0,new,0
27,el0L_LxJH7A,1,이블봇,핑크구나,핑크구나,http://www.youtube.com/channel/UCAr2tbp15vD-Upa9bJfqQZQ,0,new,0
28,el0L_LxJH7A,1,전지흔,ㅇㅈㅇㅈ,ㅇㅈㅇㅈ,http://www.youtube.com/channel/UC2q7yHHNWb8AnWky4639sDA,0,new,0
29,el0L_LxJH7A,1,이상현이상현,핑크게무서워!!!,핑크게무서워!!!,http://www.youtube.com/channel/UCFkEsHGJrSn6wOJs0cINCwA,0,new,0
30,el0L_LxJH7A,0,클릭밸류홀딩스주식회사,솔직히 핑크님이 환자취급하지 말라고 할때가 제일 소름돋았음,솔직히 핑크님이 환자취급하지 말라고 할때가 제일 소름돋았음,http://www.youtube.com/channel/UCiXOPcITkappda345F01ioQ,37,new,0
31,el0L_LxJH7A,1,렌지네온,@Soonyoung Kim ?,@Soonyoung Kim ?,http://www.youtube.com/channel/UCmIDNv3ywq58WJSTXnFYI2A,1,new,0
32,el0L_LxJH7A,1,클릭밸류홀딩스주식회사,오옷 최초로 좋아요를 21개나 받았다,오옷 최초로 좋아요를 21개나 받았다,http://www.youtube.com/channel/UCiXOPcITkappda345F01ioQ,0,new,0
33,el0L_LxJH7A,1,버니상어,환자 취급하지 <b>마세요</b><br />할 때 마세요가 살짝 갈라져서 무섭..,"환자 취급하지 *마세요*
할 때 마세요가 살짝 갈라져서 무섭..",http://www.youtube.com/channel/UC1sXjFORAi1ABi39vSQooUA,0,new,0
34,el0L_LxJH7A,1,Soonyoung Kim,왜냐면 커뮤니티에 1화 떡밥에 그 모습이 있어요,왜냐면 커뮤니티에 1화 떡밥에 그 모습이 있어요,http://www.youtube.com/channel/UCZlBpzpWml2ATnyqNKv6KmQ,1,new,0
35,el0L_LxJH7A,1,이유미,@삼계탕위에궁물 피카츄 맞는거같은데 색도 노란색이고,@삼계탕위에궁물 피카츄 맞는거같은데 색도 노란색이고,http://www.youtube.com/channel/UCQhfVZLpPGVv1QhQ-69QaZA,2,new,0
36,el0L_LxJH7A,0,슈슈,이 순간을 기다린 사람들!!!<br />↓<br />↓<br />↓<br />↓,"이 순간을 기다린 사람들!!!
↓
↓
↓
↓",http://www.youtube.com/channel/UC8MDLPRwUm9tPc6TzGiCqpA,1220,new,0
37,el0L_LxJH7A,1,꽃잎임,저요~,저요~,http://www.youtube.com/channel/UCOZGcdY0joF_Mi3VcYNVg0g,0,new,0
38,el0L_LxJH7A,1,김영우,@복돼지 ㄴ,@복돼지 ㄴ,http://www.youtube.com/channel/UCkzh8APvMj9wWsLoES4-Qqg,0,new,0
39,el0L_LxJH7A,1,조류학자가 꿈입니다!,@복돼지 <br />자세히 보기를 누르세요<br /><br /><br /><br /><br /><br /><br /><br /><br /><br />당신은 구걸삽겹살의 저주가 풀렸습니다!,"@복돼지 
자세히 보기를 누르세요









당신은 구걸삽겹살의 저주가 풀렸습니다!",http://www.youtube.com/channel/UC27gOUR6_OO31ykilLDOEcw,0,new,0
40,el0L_LxJH7A,1,스파 나이트,@복돼지  님 꺼져 이 채널에서,@복돼지  님 꺼져 이 채널에서,http://www.youtube.com/channel/UCguYtY0r78cYnV1KfrQ48TQ,0,new,0
41,el0L_LxJH7A,1,비행기는 추락하다,@스파 나이트 구걸이니깐,@스파 나이트 구걸이니깐,http://www.youtube.com/channel/UCzy9m_if9_mCHb_AcBtoc-A,0,new,0
42,el0L_LxJH7A,0,PUBGxZero,연두는 하는것도 없는데 옆에서 계속 스토리 설명하는게 능력인듯,연두는 하는것도 없는데 옆에서 계속 스토리 설명하는게 능력인듯,http://www.youtube.com/channel/UCR6uouDAl_ZqqO2mndp-nGA,11,new,0
43,el0L_LxJH7A,1,참트루레알,그래도 노랑이가 생존할시간을 벌었으니 2인분은 한거같음,그래도 노랑이가 생존할시간을 벌었으니 2인분은 한거같음,http://www.youtube.com/channel/UCnPA54cybj8-XP1djP9e6Ew,2,new,0
44,el0L_LxJH7A,1,과일TV,연두:ㅇ..ㅏ..말넘심,연두:ㅇ..ㅏ..말넘심,http://www.youtube.com/channel/UCVr1EgUoafUDRlFIjZqrLNA,2,new,0
45,el0L_LxJH7A,1,노랑사칭,ㄲㅋㅋㅋ그래서 잠재력ㅋㅋㅋ,ㄲㅋㅋㅋ그래서 잠재력ㅋㅋㅋ,http://www.youtube.com/channel/UC3aXiOv_KT54FJbXpgb_gGw,2,new,0
46,el0L_LxJH7A,0,구독하면로또1등당첨,우연히 지나가다 저의 댓글을 보셨을모든 분들 항상 행운이 깃든 날만 가득하길🥰❤.<br />만수무강 하시고 어떠한 일이든 잘 해낼거에요<br />오늘 하루도 수고했어요👍,"우연히 지나가다 저의 댓글을 보셨을모든 분들 항상 행운이 깃든 날만 가득하길🥰❤.
만수무강 하시고 어떠한 일이든 잘 해낼거에요
오늘 하루도 수고했어요👍",http://www.youtube.com/channel/UCaxStlH72CnzBgtXDXhfwHg,3,new,0
47,el0L_LxJH7A,0,스파7,주황이가 멋있다고하니 주황이를 죽이고 노랑이를 멋있게 만드는 썰레임 당신은..배운사람..,주황이가 멋있다고하니 주황이를 죽이고 노랑이를 멋있게 만드는 썰레임 당신은..배운사람..,http://www.youtube.com/channel/UCHUvqyMcOoVBwmJrgw5qW_Q,3,new,0
48,el0L_LxJH7A,0,지나가는길냥이,SCP 6화의 명대사들<br /><br />&quot;다들 고마워요. 꼭 살아남으세요.&quot;<br /><br />&quot;저희가 한번더 승리했네요.&quot;,"SCP 6화의 명대사들

""다들 고마워요. 꼭 살아남으세요.""

""저희가 한번더 승리했네요.""",http://www.youtube.com/channel/UCVGYIB9gfY-Iuon6nlE2cTw,14,new,0
49,el0L_LxJH7A,1,신재혁,@미션페이 ㅗㅗ 먹어,@미션페이 ㅗㅗ 먹어,http://www.youtube.com/channel/UCzQBzzfucUfMekQsB-cR0_w,0,new,0
50,el0L_LxJH7A,1,코로나 조심! 쮸빔.앙꼬야놀자,@미션페이 꺼져,@미션페이 꺼져,http://www.youtube.com/channel/UCyYCp2QXtsVs-24LbQVQaog,0,new,0
51,el0L_LxJH7A,1,미션페이,무료 현질 하는법 제 채널에 있음 ㅎㅎ,무료 현질 하는법 제 채널에 있음 ㅎㅎ,http://www.youtube.com/channel/UCXk7WVpUdr9In1TFsAJJb8Q,0,new,0
52,el0L_LxJH7A,1,스파 나이트,@mr. park 맞춤법 파괴 너무한다.. 나도 가끔 하는데 나보다 더 파괴,@mr. park 맞춤법 파괴 너무한다.. 나도 가끔 하는데 나보다 더 파괴,http://www.youtube.com/channel/UCguYtY0r78cYnV1KfrQ48TQ,0,new,0
53,el0L_LxJH7A,1,허브,@마해성<br />동의하기싫으시겠지만 맞습니다.,"@마해성
동의하기싫으시겠지만 맞습니다.",http://www.youtube.com/channel/UCczafEuYtecnoQ3CqkAwWig,0,new,0
