,videoId,item_type,authorDisplayName,textDisplay,textOriginal,authorChannelUrl,likeCount,category,isBad
0,sfdJRW5NGyA,0,Kate Lyne,DANIEL IS SOOOO HARDWORKING. HIS FANS ARE SO LUCKY BECAUSE THEY GET COMEBACK EVERY NOW AND THEN. ♡,DANIEL IS SOOOO HARDWORKING. HIS FANS ARE SO LUCKY BECAUSE THEY GET COMEBACK EVERY NOW AND THEN. ♡,http://www.youtube.com/channel/UCyQ54XyBaHQYATmiHvhqzNg,375,music,0
1,sfdJRW5NGyA,1,Ori Kang,Kang Daniel works Danity works harder 💪,Kang Daniel works Danity works harder 💪,http://www.youtube.com/channel/UCvCfnFJzwiwGGkJC8XsFBZg,7,music,0
2,sfdJRW5NGyA,1,Rizz Velasco,"So true,it was a good feeling when your artist says that his first priority are his fans.","So true,it was a good feeling when your artist says that his first priority are his fans.",http://www.youtube.com/channel/UCcEjGCMC89MBpwYlSGGraow,8,music,0
3,sfdJRW5NGyA,1,L C,"Agreed!! Not only music, but Kang Daniel x Konnect spoil Danity with LOTS of content (Special performances, variety shows, endorsements, Kang Daniel app complements Universe shows, about to get Kang Daniel SuperStar games, etc). Danity feel the love 💛🥰💛","Agreed!! Not only music, but Kang Daniel x Konnect spoil Danity with LOTS of content (Special performances, variety shows, endorsements, Kang Daniel app complements Universe shows, about to get Kang Daniel SuperStar games, etc). Danity feel the love 💛🥰💛",http://www.youtube.com/channel/UCElN2odL9J3RYVwxM5W5lXA,10,music,0
4,sfdJRW5NGyA,0,Nasrul Zaffrey,Antidote 1st Win at The Show 🏆<br />Antidote 2nd Win at Show Champion 🏆<br />Antidote 3rd Win at Music Bank 🏆<br />Antidote 4th Win at Music Core 🏆<br />Antidote 5th Win at Inkigayo 🏆,"Antidote 1st Win at The Show 🏆
Antidote 2nd Win at Show Champion 🏆
Antidote 3rd Win at Music Bank 🏆
Antidote 4th Win at Music Core 🏆
Antidote 5th Win at Inkigayo 🏆",http://www.youtube.com/channel/UCqzp48EEq8V6H3MMlM0aM3w,144,music,0
5,sfdJRW5NGyA,1,Penehafo Nehemia,"Congratulations, I saw that there are some organized anti attacks on him but in the end good people will always win^^","Congratulations, I saw that there are some organized anti attacks on him but in the end good people will always win^^",http://www.youtube.com/channel/UCxV05OyYGJkPEO8WPflQGaQ,0,music,0
6,sfdJRW5NGyA,1,Su Yee Sia,Yes,Yes,http://www.youtube.com/channel/UChZG9t42qAvbObYIaFS8QRw,1,music,0
7,sfdJRW5NGyA,1,May Kang,Let’s work harder to win more trophies for Daniel 💪,Let’s work harder to win more trophies for Daniel 💪,http://www.youtube.com/channel/UCTKHtahOZfoU0aJQcpvPUDA,0,music,0
8,sfdJRW5NGyA,1,Mei Mee,Yay 👍🏻🎊,Yay 👍🏻🎊,http://www.youtube.com/channel/UCSFrZ-Z-dlT8Q-uNU0eFSFA,1,music,0
9,sfdJRW5NGyA,0,Allwayshuangry,Who else is here to support this talented guy after watching his Showterview episode with Jessi.,Who else is here to support this talented guy after watching his Showterview episode with Jessi.,http://www.youtube.com/channel/UC4-LzOi0zcD96pVCwSTdItg,89,music,0
10,sfdJRW5NGyA,0,Anusha Singh,why is his every song a bop?,why is his every song a bop?,http://www.youtube.com/channel/UC-gV74laMstHq1L01LCQpBw,88,music,0
11,sfdJRW5NGyA,1,Anusha Singh,@Sherryl M absolutely,@Sherryl M absolutely,http://www.youtube.com/channel/UC-gV74laMstHq1L01LCQpBw,6,music,0
